1718,900
1719,689
1720,492
1721,856
1722,865
1723,842
1724,599
1725,506
1726,377
1727,361
1728,218
1729,503
1730,332
1731,427
1732,679
1733,886
1734,676
1735,468
1736,355
1737,502
1738,878
1739,635
1740,698
1741,333
1742,622
1743,340
1744,737
1745,628
1746,477
1747,233
1748,119
1749,315
1750,932
1751,884
1752,675
1753,376
1754,593
1755,294
1756,666
1757,341
1758,455
1759,886
1760,877
1761,448
1762,247
1763,479
1764,731
1765,733
1766,555
1767,585
1768,112
1769,494
1770,936
1771,104
1772,677
1773,489
1774,587
1775,373
1776,847
1777,305
1778,985
1779,728
1780,243
1781,164
1782,563
1783,965
1784,842
1785,157
1786,100
1787,410
1788,568
1789,848
1790,792
1791,511
1792,161
1793,276
1794,285
1795,849
1796,271
1797,787
1798,406
1799,700
1800,982
1801,527
1802,915
1803,670
1804,119
1805,685
1806,700
1807,947
1808,830
1809,473
1810,540
1811,363
1812,717
1813,859
1814,233
1815,725
1816,706
1817,291
1818,708
1819,604
1820,528
1821,103
1822,258
1823,480
1824,630
1825,280
1826,381
1827,719
1828,145
1829,671
1830,954
1831,948
1832,266
1833,411
1834,472
1835,375
1836,148
1837,765
1838,708
1839,163
1840,327
1841,979
1842,303
1843,880
1844,907
1845,645
1846,570
1847,708
1848,522
1849,459
1850,647
1851,154
1852,270
1853,480
1854,669
1855,632
1856,463
1857,226
1858,547
1859,135
1860,193
1861,287
1862,683
1863,838
1864,710
1865,137
1866,798
1867,823
1868,550
1869,962
1870,830
1871,595
1872,296
1873,154
1874,922
1875,103
1876,169
1877,317
1878,377
1879,214
1880,268
1881,608
1882,121
1883,406
1884,164
1885,741
1886,743
1887,937
1888,545
1889,390
1890,854
1891,299
1892,756
1893,214
1894,671
1895,710
1896,401
1897,142
1898,145
1899,366
1900,270
1901,551
1902,663
1903,829
1904,194
1905,274
1906,356
1907,628
1908,270
1909,855
1910,312
1911,956
1912,235
1913,731
1914,872
1915,676
1916,551
1917,780
1918,795
1919,104
1920,148
1921,571
1922,996
1923,566
1924,848
1925,786
1926,456
1927,426
1928,306
1929,493
1930,144
1931,991
1932,623
1933,646
1934,387
1935,957
1936,738
1937,785
1938,151
1939,798
1940,694
1941,915
1942,241
1943,317
1944,524
1945,137
1946,381
1947,601
1948,277
1949,462
1950,296
1951,530
1952,995
1953,594
1954,265
1955,124
1956,488
1957,622
1958,609
1959,720
1960,472
1961,757
1962,162
1963,797
1964,347
1965,391
1966,675
1967,697
1968,326
1969,908
1970,454
1971,830
1972,574
1973,891
1974,466
1975,610
1976,200
1977,503
1978,681
1979,193
1980,763
1981,766
1982,770
1983,709
1984,624
1985,278
1986,747
1987,305
1988,893
1989,211
1990,230
1991,886
1992,837
1993,627
1994,679
1995,143
1996,750
1997,530
1998,248
1999,816
2000,819
2001,586
2002,715
2003,812
2004,974
2005,954
2006,555
2007,594
2008,971
2009,882
2010,356
2011,810
2012,739
2013,399
2014,675
2015,602
2016,325
2017,744
2018,537
2019,112
2020,673
2021,862
2022,862
2023,369
2024,808
2025,616
2026,473
2027,776
2028,613
2029,383
2030,828
2031,192
2032,337
2033,667
2034,291
2035,927
2036,669
2037,372
2038,362
2039,194
2040,613
2041,566
2042,284
2043,977
2044,838
2045,533
2046,427
2047,373
2048,550
2049,353
2050,542
2051,931
2052,391
2053,918
2054,605
2055,581
2056,584
2057,179
2058,863
2059,332
2060,570
2061,464
2062,845
2063,830
2064,182
2065,666
2066,121
2067,240
2068,782
2069,434
2070,726
2071,149
2072,897
2073,199
2074,400
2075,808
2076,796
2077,683
2078,977
2079,928
2080,948
2081,907
2082,864
2083,754
2084,661
2085,842
2086,621
2087,524
2088,916
2089,631
2090,617
2091,822
2092,285
2093,131
2094,192
2095,887
2096,913
2097,211
2098,267
2099,535
2100,829
2101,507
2102,452
2103,164
2104,995
2105,818
2106,595
2107,398
2108,149
2109,802
2110,228
2111,481
2112,494
2113,426
2114,619
2115,864
2116,943
2117,792
2118,579
2119,878
2120,654
2121,418
2122,318
2123,766
2124,725
2125,129
2126,685
2127,769
2128,577
2129,308
2130,525
2131,212
2132,799
2133,492
2134,567
2135,926
2136,234
2137,916
2138,406
2139,557
2140,372
2141,651
2142,128
2143,326
2144,161
2145,921
2146,283
2147,397
2148,801
2149,404
2150,341
2151,883
2152,176
2153,866
2154,167
2155,104
2156,527
2157,959
2158,508
2159,726
2160,275
2161,807
2162,637
2163,716
2164,650
2165,586
2166,665
2167,308
2168,276
2169,666
2170,629
2171,588
2172,592
2173,846
2174,100
2175,250
2176,170
2177,246
2178,845
2179,529
2180,981
2181,768
2182,579
2183,911
2184,173
2185,973
2186,135
2187,188
2188,521
2189,168
2190,117
2191,292
2192,844
2193,453
2194,922
2195,305
2196,810
2197,372
2198,181
2199,623
2200,504
2201,938
2202,955
2203,562
2204,669
2205,865
2206,656
2207,204
2208,335
2209,414
2210,195
2211,905
2212,514
2213,702
2214,924
2215,895
2216,737
2217,559
2218,373
2219,321
2220,840
2221,830
2222,285
2223,836
2224,316
2225,590
2226,714
2227,904
2228,143
2229,671
2230,618
2231,671
2232,134
2233,402
2234,980
2235,824
2236,234
2237,378
2238,776
2239,702
2240,458
2241,727
2242,333
2243,425
2244,675
2245,488
2246,586
2247,325
2248,148
2249,712
2250,861
2251,972
2252,370
2253,585
2254,758
2255,212
2256,433
2257,893
2258,812
2259,719
2260,970
2261,202
2262,271
2263,389
2264,541
2265,293
2266,540
2267,318
2268,721
2269,426
2270,690
2271,570
2272,814
2273,336
2274,767
2275,323
2276,106
2277,336
2278,830
2279,788
2280,504
2281,557
2282,148
2283,762
2284,901
2285,211
2286,668
2287,238
2288,472
2289,843
2290,166
2291,980
2292,832
2293,235
2294,404
2295,676
2296,542
2297,236
2298,472
2299,856
2300,258
2301,893
2302,517
2303,258
2304,954
2305,853
2306,851
2307,655
2308,333
2309,363
2310,123
2311,620
2312,128
2313,903
2314,828
2315,146
2316,177
2317,717
2318,767
2319,903
2320,465
2321,466
2322,453
2323,792
2324,936
2325,394
2326,267
2327,348
2328,958
2329,991
2330,249
2331,450
2332,903
2333,634
2334,370
2335,446
2336,347
2337,209
2338,785
2339,385
2340,458
2341,208
2342,478
2343,286
2344,766
2345,935
2346,385
2347,437
2348,540
2349,862
2350,109
2351,755
2352,724
2353,589
2354,412
2355,791
2356,454
2357,726
2358,113
2359,378
2360,242
2361,381
2362,829
2363,739
2364,344
2365,850
2366,992
2367,292
2368,992
2369,810
2370,546
2371,650
2372,671
2373,125
2374,852
2375,515
2376,541
2377,540
2378,567
2379,380
2380,797
2381,801
2382,136
2383,761
2384,946
2385,171
2386,670
2387,868
2388,877
2389,885
2390,963
2391,751
2392,381
2393,910
2394,269
2395,373
2396,909
2397,506
2398,264
2399,142
2400,585
2401,648
2402,696
2403,879
2404,126
2405,462
2406,412
2407,979
2408,757
2409,140
2410,713
2411,505
2412,631
2413,402
2414,374
2415,429
2416,429
2417,225
2418,220
2419,195
2420,867
2421,118
2422,360
2423,897
2424,272
2425,823
2426,619
2427,357
2428,773
2429,263
2430,324
2431,113
2432,129
2433,521
2434,828
2435,486
2436,213
2437,909
2438,789
2439,624
2440,725
2441,841
2442,165
2443,904
2444,484
2445,846
2446,955
2447,147
2448,355
2449,363
2450,392
2451,609
2452,939
2453,387
2454,224
2455,129
2456,425
2457,646
2458,371
2459,942
2460,495
2461,126
2462,726
2463,675
2464,526
2465,610
2466,807
2467,185
2468,897
2469,346
2470,972
2471,722
2472,695
2473,383
2474,214
2475,975
2476,503
2477,121
2478,240
2479,345
2480,684
2481,604
2482,150
2483,312
2484,498
2485,355
2486,393
2487,176
2488,523
2489,421
2490,965
2491,641
2492,596
2493,563
2494,939
2495,231
2496,420
2497,592
2498,350
2499,835
2500,711
2501,195
2502,260
2503,304
2504,537
2505,484
2506,740
2507,188
2508,189
2509,600
2510,285
2511,796
2512,818
2513,630
2514,593
2515,754
2516,666
2517,573
2518,787
2519,287
2520,503
2521,295
2522,933
2523,173
2524,297
2525,109
2526,121
2527,946
2528,643
2529,200
2530,154
2531,474
2532,277
2533,463
2534,115
2535,262
2536,783
2537,729
2538,738
2539,534
2540,948
2541,242
2542,350
2543,100
2544,474
2545,264
2546,936
2547,123
2548,436
2549,288
2550,964
2551,265
2552,655
2553,776
2554,958
2555,689
2556,588
2557,376
2558,688
2559,580
2560,270
2561,220
2562,261
2563,133
2564,455
2565,239
2566,738
2567,233
2568,657
2569,489
2570,319
2571,150
2572,241
2573,211
2574,827
2575,822
2576,229
2577,514
2578,684
2579,315
2580,151
2581,474
2582,407
2583,847
2584,744
2585,896
2586,918
2587,649
2588,917
2589,573
2590,228
2591,192
2592,706
2593,425
2594,853
2595,510
2596,225
2597,275
2598,138
2599,993
2600,917
2601,339
2602,866
2603,515
2604,731
2605,634
2606,800
2607,949
2608,434
2609,685
2610,651
2611,234
2612,814
2613,566
2614,692
2615,922
2616,293
2617,151
2618,536
2619,634
2620,667
2621,549
2622,936
2623,768
2624,753
2625,369
2626,994
2627,849
2628,248
2629,418
2630,401
2631,968
2632,683
2633,432
2634,822
2635,547
2636,561
2637,844
2638,954
2639,348
2640,226
2641,141
2642,742
2643,995
2644,693
2645,754
2646,761
2647,987
2648,793
2649,129
2650,409
2651,362
2652,179
2653,544
2654,586
2655,439
2656,607
2657,539
2658,129
2659,861
2660,593
2661,384
2662,356
2663,697
2664,103
2665,772
2666,435
2667,755
2668,363
2669,829
2670,927
2671,679
2672,924
2673,789
2674,924
2675,618
2676,877
2677,587
2678,671
2679,789
2680,519
2681,565
2682,128
2683,638
2684,869
2685,722
2686,952
2687,100
2688,790
2689,465
2690,682
2691,952
2692,683
2693,349
2694,608
2695,323
2696,192
2697,181
2698,163
2699,222
2700,223
2701,324
2702,226
2703,414
2704,978
2705,755
2706,182
2707,242
2708,396
2709,265
2710,165
2711,827
2712,593
2713,322
2714,265
2715,955
2716,526
2717,597
2718,819
2719,603
2720,611
2721,787
2722,813
2723,240
2724,468
2725,155
2726,339
2727,210
2728,825
2729,298
2730,786
2731,235
2732,604
2733,513
2734,454
2735,995
2736,893
2737,407
2738,313
2739,703
2740,713
2741,257
2742,926
2743,628
2744,319
2745,240
2746,587
2747,176
2748,467
2749,500
2750,687
2751,271
2752,833
2753,285
2754,954
2755,670
2756,382
2757,728
2758,683
2759,508
2760,456
2761,129
2762,979
2763,634
2764,569
2765,716
2766,257
2767,786
2768,788
2769,734
2770,993
2771,360
2772,381
2773,121
2774,311
2775,742
2776,140
2777,369
2778,318
2779,338
2780,182
2781,374
2782,487
2783,183
2784,285
2785,466
2786,390
2787,768
2788,141
2789,664
2790,331
2791,918
2792,514
2793,480
2794,488
2795,740
2796,876
2797,337
2798,847
2799,324
2800,983
2801,562
2802,657
2803,834
2804,842
2805,491
2806,715
2807,154
2808,459
2809,505
2810,665
2811,420
2812,499
2813,469
2814,728
2815,660
2816,715
2817,745
2818,550
2819,307
2820,361
2821,264
2822,393
2823,129
2824,311
2825,534
2826,637
2827,777
2828,214
2829,973
2830,864
2831,165
2832,903
2833,894
2834,984
2835,700
2836,711
2837,332
2838,589
2839,330
2840,726
2841,471
2842,451
2843,345
2844,811
2845,964
2846,462
2847,122
2848,334
2849,669
2850,324
2851,951
2852,912
2853,131
2854,706
2855,717
2856,413
2857,285
2858,145
2859,651
2860,152
2861,311
2862,701
2863,632
2864,304
2865,879
2866,293
2867,932
2868,804
2869,460
2870,586
2871,952
2872,485
2873,569
2874,387
2875,545
2876,148
2877,149
2878,556
2879,544
2880,925
2881,320
2882,711
2883,847
2884,854
2885,466
2886,499
2887,774
2888,244
2889,674
2890,622
2891,706
2892,491
2893,861
2894,192
2895,981
2896,890
2897,457
2898,171
2899,305
2900,748
2901,771
2902,243
2903,773
2904,778
2905,865
2906,166
2907,302
2908,601
2909,611
2910,345
2911,216
2912,623
2913,441
2914,549
2915,314
2916,533
2917,203
2918,850
2919,322
2920,359
2921,201
2922,764
2923,773
2924,680
2925,550
2926,723
2927,141
2928,387
2929,456
2930,385
2931,665
2932,646
2933,525
2934,218
2935,393
2936,762
2937,708
2938,232
2939,285
2940,272
2941,280
2942,330
2943,650
2944,974
2945,716
2946,180
2947,391
2948,924
2949,759
2950,279
2951,196
2952,461
2953,954
2954,578
2955,550
2956,310
2957,776
2958,983
2959,304
2960,387
2961,961
2962,182
2963,635
2964,243
2965,314
2966,288
2967,432
2968,411
2969,547
2970,435
2971,762
2972,850
2973,203
2974,407
2975,899
2976,330
2977,438
2978,731
2979,136
2980,265
2981,377
2982,380
2983,674
2984,803
2985,293
2986,104
2987,122
2988,937
2989,127
2990,406
2991,957
2992,420
2993,998
2994,614
2995,897
2996,998
2997,332
2998,713
2999,374
3000,517
3001,921
3002,592
3003,128
3004,413
3005,570
3006,410
3007,706
3008,153
3009,393
3010,211
3011,466
3012,651
3013,412
3014,769
3015,988
3016,314
3017,994
3018,415
3019,536
3020,127
3021,823
3022,611
3023,367
3024,982
3025,540
3026,242
3027,273
3028,639
3029,128
3030,398
3031,846
3032,562
3033,881
3034,559
3035,101
3036,519
3037,724
3038,289
3039,196
3040,187
3041,105
3042,584
3043,940
3044,471
3045,303
3046,689
3047,366
3048,976
3049,624
3050,446
3051,988
3052,803
3053,758
3054,286
3055,245
3056,249
3057,766
3058,148
3059,872
3060,130
3061,276
3062,926
3063,946
3064,520
3065,800
3066,186
3067,135
3068,687
3069,127
3070,147
3071,165
3072,885
3073,732
3074,307
3075,380
3076,508
3077,461
3078,614
3079,718
3080,163
3081,145
3082,219
3083,803
3084,301
3085,743
3086,531
3087,365
3088,723
3089,943
3090,945
3091,815
3092,710
3093,990
3094,984
3095,653
3096,639
3097,831
3098,205
3099,257
3100,382
3101,943
3102,975
3103,723
3104,453
3105,755
3106,331
3107,307
3108,506
3109,639
3110,260
3111,924
3112,704
3113,292
3114,680
3115,317
3116,520
3117,821
3118,311
3119,938
3120,237
3121,294
3122,849
3123,584
3124,523
3125,115
3126,834
3127,453
3128,844
3129,120
3130,837
3131,281
3132,401
3133,568
3134,469
3135,966
3136,921
3137,203
3138,195
3139,210
3140,987
3141,169
3142,973
3143,923
3144,120
3145,403
3146,590
3147,376
3148,414
3149,443
3150,196
3151,599
3152,544
3153,785
3154,352
3155,271
3156,266
3157,377
3158,472
3159,223
3160,485
3161,654
3162,541
3163,329
3164,482
3165,631
3166,749
3167,521
3168,118
3169,679
3170,741
3171,685
3172,213
3173,688
3174,922
3175,615
3176,308
3177,617
3178,692
3179,846
3180,383
3181,363
3182,275
3183,845
3184,830
3185,733
3186,568
3187,767
3188,607
3189,299
3190,838
3191,333
3192,961
3193,343
3194,405
3195,698
3196,191
3197,305
3198,838
3199,503
3200,539
3201,873
3202,874
3203,310
3204,649
3205,804
3206,469
3207,688
3208,184
3209,912
3210,555
3211,625
3212,365
3213,313
3214,642
3215,967
3216,442
3217,502
3218,157
3219,565
3220,468
3221,152
3222,384
3223,564
3224,755
3225,450
3226,686
3227,504
3228,242
3229,775
3230,600
3231,497
3232,959
3233,314
3234,778
3235,821
3236,397
3237,220
3238,778
3239,812
3240,133
3241,272
3242,405
3243,904
3244,728
3245,804
3246,232
3247,950
3248,140
3249,755
3250,345
3251,116
3252,259
3253,936
3254,620
3255,228
3256,510
3257,963
3258,622
3259,746
3260,436
3261,935
3262,586
3263,333
3264,181
3265,778
3266,467
3267,494
3268,649
3269,415
3270,261
3271,160
3272,974
3273,164
3274,678
3275,343
3276,763
3277,645
3278,654
3279,678
3280,485
3281,584
3282,158
3283,947
3284,681
3285,537
3286,807
3287,866
3288,309
3289,751
3290,480
3291,985
3292,118
3293,409
3294,634
3295,605
3296,933
3297,122
3298,840
3299,416
3300,303
3301,867
3302,949
3303,388
3304,674
3305,904
3306,414
3307,894
3308,615
3309,728
3310,310
3311,219
3312,202
3313,126
3314,434
3315,858
3316,763
3317,836
3318,981
3319,190
3320,512
3321,133
3322,214
3323,772
3324,834
3325,145
3326,925
3327,740
3328,542
3329,684
3330,461
3331,109
3332,456
3333,580
3334,474
3335,507
3336,433
3337,249
3338,149
3339,733
3340,765
3341,225
3342,732
3343,392
3344,707
3345,727
3346,248
3347,191
3348,404
3349,454
3350,563
3351,822
3352,382
3353,666
3354,845
3355,444
3356,585
3357,753
3358,864
3359,387
3360,830
3361,415
3362,514
3363,232
3364,902
3365,507
3366,703
3367,898
3368,901
3369,299
3370,209
3371,608
3372,558
3373,260
3374,397
3375,427
3376,728
3377,208
3378,824
3379,922
3380,241
3381,954
3382,356
3383,706
3384,605
3385,423
3386,713
3387,222
3388,972
3389,702
3390,395
3391,842
3392,395
3393,483
3394,163
3395,881
3396,125
3397,495
3398,825
3399,422
3400,294
3401,813
3402,290
3403,818
3404,761
3405,495
3406,672
3407,827
3408,339
3409,587
3410,145
3411,197
3412,278
3413,864
3414,822
3415,891
3416,795
3417,465
3418,754
3419,983
3420,344
3421,147
3422,886
3423,721
3424,202
3425,949
3426,514
3427,320
3428,293
3429,282
3430,896
3431,244
3432,205
3433,961
3434,823
3435,912
3436,224
3437,317
3438,412
3439,719
3440,225
3441,257
3442,288
3443,182
3444,564
3445,807
3446,354
3447,841
3448,804
3449,526
3450,232
3451,311
3452,154
3453,298
3454,477
3455,684
3456,292
3457,768
3458,917
3459,506
3460,901
3461,140
3462,675
3463,181
3464,188
3465,305
3466,121
3467,407
3468,515
3469,782
3470,152
3471,346
3472,575
3473,760
3474,441
3475,126
3476,747
3477,418
3478,204
3479,197
3480,932
3481,214
3482,743
3483,227
3484,400
3485,983
3486,874
3487,244
3488,371
3489,942
3490,313
3491,283
3492,731
3493,749
3494,169
3495,694
3496,421
3497,912
3498,655
3499,741
3500,268
3501,375
3502,249
3503,592
3504,780
3505,578
3506,154
3507,283
3508,559
3509,753
3510,149
3511,571
3512,755
3513,714
3514,507
3515,791
3516,564
3517,593
3518,623
3519,905
3520,973
3521,826
3522,373
3523,392
3524,430
3525,694
3526,781
3527,503
3528,210
3529,403
3530,331
3531,902
3532,501
3533,843
3534,492
3535,105
3536,505
3537,503
3538,369
3539,783
3540,962
3541,220
3542,960
3543,931
3544,441
3545,496
3546,887
3547,838
3548,524
3549,581
3550,286
3551,849
3552,160
3553,202
3554,125
3555,340
3556,260
3557,790
3558,202
3559,845
3560,684
3561,835
3562,305
3563,836
3564,592
3565,841
3566,610
3567,204
3568,643
3569,519
3570,565
3571,287
3572,971
3573,984
3574,713
3575,809
3576,913
3577,158
3578,429
3579,942
3580,718
3581,701
3582,465
3583,842
3584,689
3585,512
3586,957
3587,259
3588,655
3589,240
3590,886
3591,408
3592,366
3593,330
3594,499
3595,651
3596,116
3597,312
3598,899
3599,811
3600,404
3601,896
3602,362
3603,842
3604,867
3605,962
3606,986
3607,286
3608,165
3609,366
3610,730
3611,995
3612,793
3613,426
3614,890
3615,661
3616,164
3617,348
3618,675
3619,372
3620,420
3621,205
3622,936
3623,626
3624,317
3625,310
3626,783
3627,401
3628,555
3629,896
3630,983
3631,657
3632,939
3633,662
3634,811
3635,918
3636,896
3637,252
3638,800
3639,125
3640,691
3641,376
3642,848
3643,463
3644,307
3645,699
3646,837
3647,224
3648,501
3649,760
3650,285
3651,498
3652,176
3653,212
3654,815
3655,363
3656,754
3657,569
3658,345
3659,940
3660,684
3661,823
3662,937
3663,136
3664,349
3665,396
3666,243
3667,220
3668,147
3669,374
3670,655
3671,726
3672,374
3673,789
3674,747
3675,836
3676,395
3677,284
3678,822
3679,628
3680,857
3681,137
3682,516
3683,468
3684,326
3685,513
3686,310
3687,528
3688,458
3689,174
3690,130
3691,988
3692,300
3693,930
3694,402
3695,648
3696,885
3697,126
3698,723
3699,454
3700,859
3701,681
3702,276
3703,863
3704,524
3705,320
3706,659
3707,640
3708,483
3709,398
3710,652
3711,728
3712,735
3713,161
3714,463
3715,682
3716,375
3717,660
3718,819
3719,323
3720,724
3721,405
3722,437
3723,752
3724,309
3725,622
3726,817
3727,986
3728,406
3729,987
3730,670
3731,484
3732,580
3733,622
3734,656
3735,410
3736,137
3737,291
3738,743
3739,662
3740,922
3741,705
3742,362
3743,414
3744,213
3745,724
3746,644
3747,942
3748,974
3749,341
3750,690
3751,979
3752,604
3753,648
3754,946
3755,135
3756,724
3757,563
3758,884
3759,369
3760,321
3761,659
3762,369
3763,207
3764,195
3765,993
3766,627
3767,455
3768,459
3769,355
3770,379
3771,877
3772,645
3773,478
3774,418
3775,354
3776,297
3777,953
3778,412
3779,795
3780,244
3781,763
3782,226
3783,458
3784,880
3785,395
3786,267
3787,585
3788,361
3789,277
3790,860
3791,888
3792,994
3793,359
3794,200
3795,192
3796,708
3797,747
3798,193
3799,602
